post_id,u_fem,u_mal,t_fem,t_mal,tags,ff_co,fm_co,mf_co,mm_co,frd_co,latino,non_latino,trigram1,freq_t1,trigram2,freq_t2,trigram3,freq_t3,trigram4,freq_t4,trigram5,freq_t5,neg_avg,pos_avg,neu_avg,ss_comments,fem_ss,mal_ss,lat_ss,nlat_ss
1405630409737397_1606057326361370,17,7,11,4,15,8,3,3,1,3,14,10,You mean churros,1,looking forward to,1,a flan in,1,this donut Tania,1,flan in this,1,0.020583333,0.030375,0.949041667,0.190833333,0.190833333,nan,-0.05335,0.6792
1405630409737397_1605994253034344,111,38,81,20,101,62,14,19,6,15,114,35,to do this,2,these are cool,2,I m gonna,2,should have done,2,we gotta do,2,0.002,0.076375839,0.861221477,0.485796429,0.48893913,0.47134,0.485918182,0.48535
1405630409737397_1606055643028205,19,16,14,6,20,10,4,4,2,3,24,11,Isela Najera I,1,choose pupusas taco,1,in California Si,1,gusta mucho saludos,1,me llama me,1,0.051114286,0.082114286,0.866771429,0.057958333,0.197614286,-0.13756,-0.066722222,0.432
1405630409737397_1606053703028399,18,24,2,1,3,1,0,1,1,5,38,4,On the fence,3,you re the,2,what we call,2,gay if you,2,in the as,2,0.081214286,0.136214286,0.758785714,0.094334783,0.3775625,-0.05672,0.094334783,nan
1405630409737397_1606048576362245,36,35,0,1,1,0,0,0,1,1,40,31,He is a,2,in the next,2,would you feel,1,if you think,1,you you re,1,0.191056338,0.075464789,0.522253521,-0.236434146,-0.285438889,-0.198082609,-0.371971429,-0.09412
1405630409737397_1606044963029273,38,15,25,14,39,17,11,8,3,1,36,17,I guess I,2,Kassy Martinez Tj,1,to help him,1,Cubans No they,1,call banana guineos,1,0.021716981,0.140509434,0.81890566,0.39759,0.4189875,0.312,0.358528571,0.488733333
1405630409737397_1606021126364990,101,65,48,63,111,31,43,17,20,26,127,39,The meme are,2,are so funny,2,Alejandro Perez Segnini,2,A Romero Victor,1,Diego Chepe Leslie,1,0.01373494,0.075945783,0.892246988,0.403636667,0.46801875,0.330057143,0.355354545,0.5364125
1405630409737397_1605938763039893,97,26,63,34,97,50,25,13,9,11,86,37,do you follow,2,you follow him,2,Michael S Romero,1,Rico Cisneros haha,1,y se lo,1,0.007804878,0.066463415,0.909471545,0.389868421,0.387776471,0.40765,0.409891667,0.355542857
1405630409737397_1605952469705189,27,11,7,8,15,5,7,2,1,2,27,11,available BUT MORE,1,basically Truth Irene,1,Junior Maldonado we,1,weird thing Makes,1,kno the phone,1,0.057105263,0.140526316,0.802368421,0.263494737,0.1653,0.431828571,0.270030769,0.249333333
1405630409737397_1605925153041254,11,7,8,7,15,4,5,4,2,2,14,4,Barrera dude look,1,AmorDelBueno The tortilla,1,que ver esto,1,ver esto XD,1,The tortilla idea,1,0.008166667,0.168055556,0.823833333,0.514175,0.47445,0.5539,0.527414286,0.4215
1405630409737397_1605897449710691,49,24,19,15,34,15,11,4,4,19,60,13,when I wa,4,I wa 18,2,out when I,2,I don t,2,of these are,2,0.050452055,0.091780822,0.844054795,0.203541379,0.297405556,0.049945455,0.3033375,-0.27548
1405630409737397_1605636739736762,12,26,1,0,1,1,0,0,0,0,28,10,this clown circus,2,all his supporter,2,supporter My dad,1,to attact protestors,1,president Deport the,1,0.122236842,0.057868421,0.530342105,-0.09866875,-0.2083,-0.0134,-0.1519,0.01844
1405630409737397_1605479093085860,64,34,17,15,32,11,13,6,2,5,64,34,s a burrito,4,ve been saying,4,I ve been,4,a burrito is,4,a wrap is,3,0.039091837,0.15122449,0.809683673,0.24024,0.341457143,0.111418182,0.271510811,0.151238462
1405630409737397_1605634943070275,1,2,3,0,3,1,0,2,0,0,2,1,te pareces Allexa,1,u of someone,1,o te pareces,1,Minegva MedellÃ_n soy,1,Glover remind u,1,0,0,1,0,nan,nan,nan,nan
1405630409737397_1605634339737002,13,16,3,3,6,3,1,0,2,0,19,10,taco al pastor,3,I don t,2,DE AL PASTOR,2,Tacos al pastor,2,TACOS DE AL,2,0.034896552,0.137758621,0.827344828,0.314216667,0.2235125,0.38678,0.1947,0.502028571
1405630409737397_1605628136404289,10,5,4,1,5,4,1,0,0,1,9,6,issue she need,1,help each other,1,me This brought,1,We have to,1,this lady face,1,0.058133333,0.169666667,0.705533333,0.2235,0.06582,0.6177,0.27855,0.1501
1405630409737397_1605627613071008,78,57,17,9,26,12,5,5,4,3,82,53,so proud of,3,this young woman,2,in the US,2,is going to,2,that you are,2,0.090881481,0.177674074,0.686992593,0.230340909,0.3864,0.067023256,0.287438462,0.147866667
1405630409737397_1605614753072294,78,57,17,9,26,12,5,5,4,3,82,53,so proud of,3,this young woman,2,in the US,2,is going to,2,that you are,2,0.090881481,0.177674074,0.686992593,0.230340909,0.3864,0.067023256,0.287438462,0.147866667
1405630409737397_1605573989743037,11,3,7,1,8,6,1,1,0,2,11,3,where it s,1,bc YA novel,1,must read Colleen,1,to Sam and,1,Koala Chela Aguilar,1,0,0,1,0,nan,nan,nan,nan
1405630409737397_1605522849748151,34,28,8,1,9,6,0,2,1,1,47,15,a better life,3,to come here,3,I can t,3,are here illegally,2,took my husband,2,0.097032258,0.053967742,0.816725806,-0.113823684,-0.146809524,-0.073076471,-0.118755556,-0.101718182
1405630409737397_1605522389748197,25,16,6,2,8,5,2,1,0,0,30,11,built a wall,3,gonna built a,3,I m gonna,3,m gonna built,3,build a wall,3,0.054707317,0.212146341,0.65997561,0.2656625,0.274833333,0.250377778,0.355877778,-0.004983333
1405630409737397_1605480426419060,23,14,10,5,15,6,3,4,2,0,23,14,No Damian Thorn,1,go through the,1,for this to,1,It could happen,1,Tiger and while,1,0.134594595,0.085675676,0.752702703,-0.010375,-0.018477778,4.29E-05,0.008292308,-0.091266667
1405630409737397_1605451543088615,36,13,12,12,24,11,11,1,1,0,35,14,Not even close,2,Robert Downey Jr,1,in Mexico Portugal,1,Not really BrieAnna,1,Yair Carrasco no,1,0.058020408,0.074346939,0.826816327,0.115070588,0.109483333,0.12848,0.184463636,-0.01215
1405630409737397_1605188366448266,35,23,8,9,17,7,6,1,3,1,37,21,are good but,2,I have a,2,I want to,2,nothing will ever,2,my love for,2,0.043637931,0.151068966,0.788068966,0.442490625,0.382419048,0.557172727,0.52142,0.310941667
1405630409737397_1605239163109853,11,11,7,1,8,6,0,1,1,5,16,6,Im all of,1,noma get out,1,The twister LiuGi,1,Ivan Morales Diana,1,damn the last,1,0.010863636,0.147681818,0.841409091,0.5276,0.5982,0.409933333,0.5053,0.5945
1405630409737397_1605238933109876,85,34,30,36,66,22,30,8,6,14,93,26,should make one,2,nacos Lol Omgosh,1,funny MamÃ¡ si,1,excited but when,1,cross the border,1,0.013201681,0.117260504,0.827521008,0.378114706,0.373285,0.385014286,0.37429,0.4068
1405630409737397_1605238456443257,348,293,42,23,65,29,14,13,9,21,393,248,to be a,8,a bunch of,8,I would ve,8,I don t,7,build a wall,6,0.177430577,0.112062402,0.67775351,-0.167801124,-0.197723605,-0.134914623,-0.185145113,-0.142027374
1405630409737397_1605196826447420,14,12,1,1,2,1,1,0,0,1,16,10,Where can we,2,5 year and,1,this wall and,1,immigration crisis no,1,ancestor got off,1,0.113115385,0.098538462,0.788384615,-0.293928571,-0.244625,-0.359666667,-0.248833333,-0.3751
1405630409737397_1605196216447481,22,27,2,0,2,0,0,2,0,1,41,8,Good for her,2,they don t,2,You go Girl,2,being who you,1,to me hey,1,0.079428571,0.114959184,0.642306122,0.021376667,-0.172209091,0.133452632,0.129284,-0.51816
1405630409737397_1605137259786710,47,30,18,8,26,12,5,6,3,3,57,20,Valentina all the,2,all the way,2,Valentina I m,2,fuck with cholula,1,La mejor de,1,0.011064935,0.07625974,0.873714286,0.391680952,0.44384,0.344263636,0.369970588,0.48395
1405630409737397_1605141039786332,84,103,1,3,4,0,3,1,0,1,130,57,a an adult,13,get 6 month,10,charged a an,6,throwing rock at,6,only get 6,6,0.188037433,0.122727273,0.66786631,-0.267036306,-0.368850725,-0.187204545,-0.288429245,-0.222572549
1405630409737397_1605106689789767,40,22,7,5,12,4,5,3,0,0,40,22,I went to,3,when I went,2,chancla and the,2,and wasn t,2,to teach their,2,0.089612903,0.098758065,0.714870968,-0.0738525,-0.012996296,-0.200246154,-9.60E-05,-0.19678
1405630409737397_1605073399793096,40,30,12,11,23,8,7,4,4,5,44,26,thought it wa,2,taco with shit,1,ha salchichas Danny,1,disease Hilarious Salimeh,1,Hilarious Salimeh Shakibaei,1,0.103842857,0.0795,0.7881,-0.089953333,0.080229412,-0.3125,-0.13492381,0.014977778
1405630409737397_1604856136481489,15,7,9,5,14,7,2,2,3,2,13,9,our morning like,1,caca MICHELADAS Jajajaja,1,Davila micheladas for,1,Michelada for breakfast,1,Only weekend Yesss,1,0.029136364,0.091727273,0.833681818,0.272457143,0.3672,-0.296,0.257666667,0.3612
1405630409737397_1604855533148216,4,4,2,2,4,2,1,0,1,0,6,2,know she sang,1,or someone like,1,I m glad,1,5th Harmony I,1,like that but,1,0,0.17225,0.70275,0.6814,0.9413,0.4215,0.6814,nan
1405630409737397_1604856223148147,13,4,6,1,7,5,0,1,1,1,14,3,lol I got,2,point How about,1,s the link,1,Longoria Miguel Espinoza,1,Lee Longoria Miguel,1,0.066,0.098941176,0.835058824,0.13216,0.13216,nan,0.1717,0.1058
1405630409737397_1604859363147833,22,17,7,9,16,6,5,1,4,1,24,15,of my favorite,2,I love country,2,raver but when,1,country music Just,1,new life in,1,0.005435897,0.136589744,0.806717949,0.49935,0.51065,0.480516667,0.4552375,0.5434625
1405630409737397_1604826083151161,25,8,7,7,14,6,6,1,1,2,22,11,Lin Manuel Miranda,2,watch the Tonys,2,Bird IS IT,1,IT SELENA We,1,Movies Cinema I,1,0.009848485,0.228818182,0.731030303,0.640507692,0.57675,0.74252,0.5537625,0.7793
1405630409737397_1604799603153809,109,59,73,22,95,52,16,21,6,24,113,55,taco before vatos,3,Tacos before vatos,2,better then men,2,it look so,2,Mark Garcia you,1,0.018214286,0.087583333,0.852529762,0.392465789,0.411895652,0.362673333,0.304954545,0.51279375
1405630409737397_1604765719823864,30,26,1,4,5,1,3,0,1,1,42,14,bestcinemastreamz blogspot co,19,http bestcinemastreamz blogspot,19,co id 2016,19,blogspot co id,19,id 2016 05,14,0.111285714,0.104589286,0.64125,-0.161251724,-0.18233125,-0.135307692,-0.179957143,-0.11215
1405630409737397_1604741423159627,12,4,10,2,12,8,1,2,1,2,13,3,love this song,2,Guerrero Brenda Marrufo,1,ti Mariaestella Silva,1,Ian Collins I,1,with this I,1,0.02025,0.138875,0.840875,0.3841,0.454833333,0.313366667,0.30956,0.7568
1405630409737397_1604720363161733,112,34,66,27,93,55,20,11,7,16,108,38,the charro one,3,would have been,2,a few month,2,ja ja ja,2,I love the,2,0.027130137,0.09630137,0.869705479,0.321297872,0.297821875,0.37138,0.31294,0.345675
1405630409737397_1604558783177891,5,0,1,0,1,1,0,0,0,0,2,3,is a ninja,2,Lin Manuel Miranda,2,a ninja Lin,1,of Lin Manuel,1,because they re,1,0,0.027,0.973,0.3612,0.3612,nan,nan,0.3612
1405630409737397_1604558686511234,27,21,18,12,30,14,5,4,7,2,29,19,day at work,1,with nopales Stop,1,spot on Marcohantony,1,seeing these three,1,try at all,1,0.021583333,0.063729167,0.893875,0.243345455,0.1262,0.44835,0.3561,0.149383333
1405630409737397_1604470663186703,74,46,17,24,41,11,16,6,8,1,79,41,they are that,2,to be in,2,send them to,2,it when guy,2,they don t,2,0.158366667,0.075366667,0.716233333,-0.268434921,-0.2836325,-0.242004348,-0.2182225,-0.35576087
1405630409737397_1604469786520124,1,1,0,0,0,0,0,0,0,0,0,2,thought slavery wa,1,fashion Que triste,1,out of fashion,1,And we thought,1,we thought slavery,1,0.2035,0,0.7965,-0.7003,-0.7003,nan,nan,-0.7003
1405630409737397_1604437883189981,91,74,22,27,49,17,17,5,10,14,130,35,My nickname is,3,I got flaco,3,the rest of,2,I got Flaco,2,my brother and,2,0.024781818,0.059406061,0.909763636,0.2315625,0.375648,-0.00858,0.229187097,0.239744444
1405630409737397_1604458159854620,23,18,4,2,6,4,1,0,1,2,33,8,justice will come,1,research on these,1,we still have,1,lost there freedom,1,Memphis Three in,1,0.195878049,0.084585366,0.670780488,-0.322524,-0.200816667,-0.434869231,-0.266694737,-0.499316667
1405630409737397_1604437523190017,8,4,5,2,7,4,2,1,0,2,4,8,even look gross,3,shit even look,2,look good ok,1,not the factor,1,gross it not,1,0.010666667,0.149583333,0.83975,0.610475,0.4404,0.667166667,nan,0.610475
1405630409737397_1604375306529572,291,92,163,34,197,122,26,41,8,110,277,106,a dress like,7,had that dress,7,had this dress,6,look like u,5,t you have,5,0.024154047,0.117496084,0.85313577,0.318907285,0.325228947,0.29942973,0.330939286,0.284353846
1405630409737397_1604374376529665,69,108,3,2,5,1,0,2,2,0,117,60,I don t,4,got my vote,3,is going to,3,We don t,3,Bernie should have,3,0.110016949,0.084293785,0.664429379,-0.131146,-0.048575,-0.177592188,-0.160949153,-0.088258537
1405630409737397_1604338506533252,73,19,40,12,52,32,10,8,2,17,69,23,I only got,3,can you guess,2,than I thought,2,harder than I,2,only got 5,2,0.019315217,0.056673913,0.913141304,0.30938,0.331072222,0.11415,0.331886667,0.24186
1405630409737397_1604311176535985,13,7,8,2,10,4,2,4,0,1,13,7,Alejandro omg Nayely,1,right lol butter,1,tortilla para hipertensos,1,queso n salsita,1,mayonesa Tortillas and,1,0.08935,0.05795,0.85265,-0.047885714,0.0644,-0.3286,0.004333333,-0.3612
1405630409737397_1604168583216911,89,55,54,31,85,33,22,21,9,13,88,56,been mistaken for,3,that s why,2,I ve been,2,to the Americas,2,told you lol,2,0.027368056,0.107875,0.857805556,0.30732807,0.294513333,0.321566667,0.310934286,0.301590909
1405630409737397_1604129569887479,39,35,1,2,3,0,0,1,2,0,44,30,in the world,3,and you re,3,stop posting about,3,to do with,2,We are mitÃº,2,0.140297297,0.089445946,0.74322973,-0.127368,-0.131332143,-0.122322727,-0.131877143,-0.116846667
1405630409737397_1604093869891049,66,34,31,28,59,24,21,7,7,4,63,37,need this shirt,3,I need one,3,that say I,3,Trying to fight,2,i need this,2,0.03623,0.13369,0.81007,0.189419444,0.217327273,0.145564286,0.219145,0.1522625
1405630409737397_1603170023316767,46,27,9,18,27,2,16,7,2,3,48,25,I got Mexico,7,see what you,2,I got Brazil,2,got Mexico lol,2,i got Mexico,2,0.017109589,0.065438356,0.821561644,0.296826667,0.522033333,0.146688889,0.1644625,0.4481
1405630409737397_1603921923241577,7,4,1,1,2,1,0,0,1,0,7,4,I just hate,1,every doe is,1,very ignorant so,1,loud and outgoing,1,this month not,1,0.143454545,0.065545455,0.791,-0.296442857,-0.407066667,0.3673,-0.3896,-0.172233333
1405630409737397_1603921479908288,20,14,2,0,2,1,0,1,0,0,21,13,our next president,2,trump his supporter,2,is the equivalence,1,we are now,1,anyways Get your,1,0.098970588,0.144794118,0.697441176,0.06722381,0.179592308,-0.115375,0.229838462,-0.197025
1405630409737397_1603918983241871,55,46,9,8,17,6,6,3,2,5,70,31,Lou Diamond Phillips,4,LOT OF US,2,a good movie,2,Blood in blood,2,wa a good,2,0.024039604,0.132188119,0.804158416,0.389821951,0.37246087,0.412005556,0.420588462,0.336493333
1405630409737397_1603918496575253,250,133,146,82,228,101,60,45,22,45,239,144,I don t,3,I want one,3,you need this,3,I need one,3,machine for tortilla,2,0.034801567,0.067310705,0.887451697,0.172212245,0.155305357,0.194754762,0.173078689,0.170783784
1405630409737397_1603069829993453,18,7,8,5,13,6,4,2,1,2,15,10,I m single,2,I got Eternal,2,got Eternal Bachelorette,2,comment below Married,1,that type of,1,0.02172,0.1538,0.82444,0.33475,0.25095,0.66995,0.62904,0.04046
1405630409737397_1603112139989222,17,4,10,3,13,9,3,1,0,4,17,4,print and more,1,Martinez Lol Betzy,1,deep down Nance,1,Irene Christina Alvarez,1,Jen Nancy Johanna,1,0.016571429,0.123809524,0.859619048,0.432057143,0.44834,0.39135,0.4276,0.4588
1405630409737397_1603111623322607,195,84,116,61,177,86,47,30,14,36,211,68,when we go,4,have to try,4,some of these,3,need to go,3,you have to,3,0.032691756,0.062537634,0.901182796,0.208672059,0.185825,0.263505,0.243805769,0.0944875
1405630409737397_1603092659991170,32,29,3,7,10,2,3,1,4,2,37,24,been told this,4,I don t,3,a white person,3,have been told,3,I sound like,3,0.082098361,0.115967213,0.801918033,0.087347727,0.103244,0.066431579,0.122651852,0.031276471
1405630409737397_1603091783324591,19,13,3,6,9,3,3,0,3,1,21,11,fellow Mexican and,2,Pacific Oaks College,2,Hector Sibrian look,1,There have been,1,cousin ok look,1,0.0388125,0.1593125,0.73940625,0.443973333,0.4008,0.493314286,0.29905,0.73382
1405630409737397_1603074233326346,88,30,67,23,90,53,16,14,7,19,85,33,of you and,2,me of you,2,true Brenda Diaz,1,JoAnn Estrella Carlos,1,omg that you,1,0.014033898,0.103737288,0.865279661,0.403722581,0.410186957,0.3851375,0.394013636,0.427455556
1405630409737397_1603072906659812,28,11,13,8,21,9,6,4,2,7,21,18,when I wa,2,I wa with,1,coming after me,1,real Anthony Gutierrez,1,my gramps Jaja,1,0.027820513,0.126051282,0.846102564,0.4126125,0.44192,0.363766667,0.280544444,0.582414286
1405630409737397_1603070969993339,136,50,83,30,113,61,22,22,8,18,106,80,I love it,3,Gloria Shuri Henry,3,make up tutorial,3,gotta watch this,2,to watch this,2,0.022505376,0.119580645,0.84716129,0.4341125,0.405582927,0.512093333,0.478059375,0.375516667
1405630409737397_1603167923316977,3,1,0,1,1,0,1,0,0,0,3,1,Arteaga Ibanez Yo,1,Jazmin Arteaga Ibanez,1,muy bien MÃ©xico,1,Yo muy bien,1,Ibanez Yo muy,1,0,0,0.75,0,nan,nan,nan,nan
1405630409737397_1603112659989170,55,24,22,23,45,16,15,6,8,22,60,19,we need to,3,I m sure,2,this is where,2,Lety Esparza Dulce,1,Nathaniel Dominguez Noel,1,0.021594937,0.064949367,0.850177215,0.255373333,0.17243,0.42126,0.269033333,0.200733333
1405630409737397_1603167289983707,302,176,173,120,293,109,88,64,32,58,332,146,power of taco,13,The power of,9,taco are life,7,taco save life,6,would be you,5,0.022194561,0.103520921,0.861730126,0.31691049,0.33145,0.292220755,0.31900283,0.310916216
1405630409737397_1603064379993998,129,34,64,12,76,48,11,16,1,73,122,41,what you get,7,I got the,7,tell me what,6,I got La,5,me what you,4,0.008349693,0.055128834,0.924257669,0.38705,0.364228571,0.49355,0.426073077,0.260225
1405630409737397_1603063596660743,17,17,6,2,8,2,2,4,0,0,24,10,ll be told,5,If a woman,5,they ll be,5,told If a,4,be told If,4,0.087764706,0.121088235,0.702882353,0.065066667,0.19121,-0.0926125,0.179281818,-0.114414286
1405630409737397_1603068753326894,9,8,3,0,3,1,0,2,0,2,10,7,I m going,2,m going to,2,don Francisco lol,1,you in the,1,Jajaja no mmz,1,0.055411765,0.093294118,0.851294118,0.04435,-0.1347,0.2234,-0.050433333,0.10122
1405630409737397_1603067089993727,30,14,17,8,25,14,5,3,3,2,30,14,a bad thing,3,Elio Davila Haro,1,It s a,1,you dare throw,1,lmfao Armando Lopez,1,0.081113636,0.128090909,0.790818182,-0.000365,0.0248,-0.02553,0.048516667,-0.0736875
1405630409737397_1603158126651290,39,64,1,2,3,1,0,0,2,1,71,32,ja ja ja,4,if the judge,2,be President I,2,make trump look,2,being attacked by,2,0.134262136,0.105116505,0.634436893,-0.148878462,-0.24276,-0.0902025,-0.171625,-0.084652941
1405630409737397_1603110476656055,46,17,28,10,38,21,9,7,1,10,47,16,or my last,2,first or my,2,my first or,2,Perez Altamirano Omg,1,Martinez It s,1,0.025,0.066873016,0.892253968,0.24515625,0.206118182,0.33104,0.2334,0.4215
1405630409737397_1603109473322822,147,55,104,39,143,82,25,22,14,23,147,55,you don t,4,I m about,3,m about to,3,just keep scrolling,2,they don t,2,0.026514851,0.064262376,0.909232673,0.164832653,0.137208824,0.227446667,0.197993939,0.0964375
1405630409737397_1603084773325292,75,33,45,29,74,33,23,12,6,13,82,26,wa talking about,2,any bullfighter one,1,Prickett Marce Corral,1,Because I don,1,XD Is it,1,0.019861111,0.099287037,0.862333333,0.355419231,0.3303875,0.39547,0.369152941,0.329477778
1405630409737397_1602625466704556,27,22,14,16,30,7,12,7,4,3,32,17,Macheteman maraca and,1,Garrhett Spurlin Mittwede,1,omg David LOL,1,Padilla Yndalecio Isaac,1,make Selena better,1,0.019795918,0.11522449,0.803755102,0.323783333,0.48122,0.211328571,0.340883333,0.306683333
1405630409737397_1602674753366294,65,27,34,12,46,26,9,8,3,16,67,25,going to church,3,facebook com group,2,www facebook com,2,to this day,2,com group secularlatinoalliance,2,0.025630435,0.126097826,0.848271739,0.306115385,0.360496154,0.197353846,0.272682609,0.354175
1405630409737397_1602622923371477,26,21,9,6,15,4,6,5,0,5,24,23,I don t,2,don t know,2,lay chip Those,1,you The moment,1,saw the Gatorade,1,0.018638298,0.131361702,0.85,0.432742857,0.354833333,0.491175,0.234583333,0.5813625
1405630409737397_1602621586704944,277,259,11,13,24,9,8,2,5,4,365,171,get rid of,10,I don t,9,he doesn t,8,to get rid,7,trying to get,6,0.153539179,0.083009328,0.692550373,-0.159273737,-0.154470886,-0.164733094,-0.139887923,-0.203861111
1405630409737397_1602636026703500,112,67,61,55,116,47,34,14,21,29,147,32,the best burger,2,Gonzales Liz Alva,2,here s your,2,thought of you,2,Joe Gonzales Liz,2,0.026134078,0.102687151,0.865581006,0.326450943,0.390968966,0.248491667,0.3192025,0.348753846
